Timestamp, Scenario Name, Participant Number, Number of Targets, Number of Active Units, Number of In-Active Units, Score, Resource Pool,  , Blue Group Center X, Blue Group Center Y, Blue Group Proximity Min, Blue Group Proximity Max, Blue Group Search Radius, Blue Group Mode, Blue Group Number of Active Units, Blue Group Number of In-Active Units, Blue Group Unit Names,  , Target ID: T1 Priority, Target ID: T1 True Identity, Target ID: T1 Mark Status, Target ID: T1 Marked Identity, Target ID: T1 Score Generated, Target ID: T1 Location X, Target ID: T1 Location Y, Target ID: T1 Detection, Target ID: T1 Interception, Target ID: Battleship Priority, Target ID: Battleship True Identity, Target ID: Battleship Mark Status, Target ID: Battleship Marked Identity, Target ID: Battleship Score Generated, Target ID: Battleship Location X, Target ID: Battleship Location Y, Target ID: Battleship Detection, Target ID: Battleship Interception, Target ID: T3 Priority, Target ID: T3 True Identity, Target ID: T3 Mark Status, Target ID: T3 Marked Identity, Target ID: T3 Score Generated, Target ID: T3 Location X, Target ID: T3 Location Y, Target ID: T3 Detection, Target ID: T3 Interception, Target ID: Battleship Priority, Target ID: Battleship True Identity, Target ID: Battleship Mark Status, Target ID: Battleship Marked Identity, Target ID: Battleship Score Generated, Target ID: Battleship Location X, Target ID: Battleship Location Y, Target ID: Battleship Detection, Target ID: Battleship Interception, Target ID: Battleship Priority, Target ID: Battleship True Identity, Target ID: Battleship Mark Status, Target ID: Battleship Marked Identity, Target ID: Battleship Score Generated, Target ID: Battleship Location X, Target ID: Battleship Location Y, Target ID: Battleship Detection, Target ID: Battleship Interception, Target ID: T6 Priority, Target ID: T6 True Identity, Target ID: T6 Mark Status, Target ID: T6 Marked Identity, Target ID: T6 Score Generated, Target ID: T6 Location X, Target ID: T6 Location Y, Target ID: T6 Detection, Target ID: T6 Interception,  , Unit ID: 1 Group, Unit ID: 1 Location X, Unit ID: 1 Location Y, Unit ID: 1 Launch Status, Unit ID: 1 Detection Radius, Unit ID: 1 Target Detection Status, Unit ID: 1 Speed, Unit ID: 1 Price, Unit ID: 2 Group, Unit ID: 2 Location X, Unit ID: 2 Location Y, Unit ID: 2 Launch Status, Unit ID: 2 Detection Radius, Unit ID: 2 Target Detection Status, Unit ID: 2 Speed, Unit ID: 2 Price, Unit ID: 3 Group, Unit ID: 3 Location X, Unit ID: 3 Location Y, Unit ID: 3 Launch Status, Unit ID: 3 Detection Radius, Unit ID: 3 Target Detection Status, Unit ID: 3 Speed, Unit ID: 3 Price, Unit ID: 4 Group, Unit ID: 4 Location X, Unit ID: 4 Location Y, Unit ID: 4 Launch Status, Unit ID: 4 Detection Radius, Unit ID: 4 Target Detection Status, Unit ID: 4 Speed, Unit ID: 4 Price, Unit ID: 5 Group, Unit ID: 5 Location X, Unit ID: 5 Location Y, Unit ID: 5 Launch Status, Unit ID: 5 Detection Radius, Unit ID: 5 Target Detection Status, Unit ID: 5 Speed, Unit ID: 5 Price, Mouse Position X, Mouse Position Y, Launch Button, Briefing Button, Briefing Close Button, Status Button, Status Close Button, Overlay Button, View Target Button, Target Detection Submit Button,  Target Detection Detection Close Button, Red Unit to Blue Unit Switch Button, Blue Unit to Red Unit Switch Button, Blue Group Auto Mode Button, Blue Group Button, Blue Group Seek Button, Blue Group Track Button, Red Group Auto Mode, Red Group Button, Red Group Seek Button, Red Group Track Button
11:53:16, Demo4, 1, 6, 2, 8, 0,  $,  , 459,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 398,403, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 681,201, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 758,508, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 492,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 190,167, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 614,328, Undetected, Unintercepted, , Blue, 444, 599, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1117, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:16, Demo4, 1, 6, 2, 8, 0,  $,  , 459,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 398,403, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 681,201, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 758,508, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 492,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 190,167, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 614,328, Undetected, Unintercepted, , Blue, 444, 599, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1117, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 398,404, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 684,204, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 758,508, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 491,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 189,167, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 616,332, Undetected, Unintercepted, , Blue, 442, 601, ACTIVE, 20.0, N/A, 2,$5, Blue, 476, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1117, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 399,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 686,206, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 760,510, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 489,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 189,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 618,336, Undetected, Unintercepted, , Blue, 442, 601, ACTIVE, 20.0, N/A, 2,$5, Blue, 476, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1119, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 399,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 686,206, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 760,510, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 489,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 189,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 618,336, Undetected, Unintercepted, , Blue, 440, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1455, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 398,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 689,209, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 761,511, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 488,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 188,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 620,340, Undetected, Unintercepted, , Blue, 440, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1574, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 398,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 689,209, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 761,511, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 488,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 188,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 620,340, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1574, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 397,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 691,211, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 762,512, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 487,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 187,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 622,344, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1568, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 458,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 397,406, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 691,211, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 762,512, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 487,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 187,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 622,344, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1588, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 458,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 397,407, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 694,214, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 762,512, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 486,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 186,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 624,348, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1603, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:17, Demo4, 1, 6, 2, 8, 0,  $,  , 457,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 397,407, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 694,214, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 762,512, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 486,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 186,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 624,348, Undetected, Unintercepted, , Blue, 440, 607, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1612, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:18, Demo4, 1, 6, 2, 8, 0,  $,  , 459,599, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 397,408, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 697,217, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 763,513, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 486,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 185,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 626,352, Undetected, Unintercepted, , Blue, 440, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1613, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:18, Demo4, 1, 6, 2, 8, 0,  $,  , 459,599, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 396,408, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 700,220, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 765,515, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 484,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 184,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 628,356, Undetected, Unintercepted, , Blue, 440, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1613, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:18, Demo4, 1, 6, 2, 8, 0,  $,  , 458,599, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 396,408, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 700,220, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 765,515, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 484,398, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 184,168, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 628,356, Undetected, Unintercepted, , Blue, 439, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1613, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:18, Demo4, 1, 6, 2, 8, 0,  $,  , 458,599, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 394,407, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 702,222, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 767,517, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 484,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 182,167, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 630,360, Undetected, Unintercepted, , Blue, 439, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 590, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1613, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:18, Demo4, 1, 6, 2, 8, 0,  $,  , 456,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,LOW, N/A, N/A,0.0, 394,407, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 702,222, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 767,517, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 484,399, Undetected, Unintercepted, HIGH,LOW, N/A, N/A,0.0, 182,167, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 630,360, Undetected, Unintercepted, , Blue, 436, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 588, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$35, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$40, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$50, 1613, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
